dCoilTurns,dCoilOuter,dCoilInner,dShieldThickness,dShieldExtra,gCoilInterval,gCoilLength,gShieldThickness,gShieldExtra,mResRx,mResTx,mIndRx,mIndMutNormal,mIndTx,mIndMutMisaligned,eIndMutNormal,eIndMutMisaligned,eNormalK,eResEq,pDimension,pDimensionPenalty,pThickness,pThicknessPenalty,pNormalIndMutPenalty,pMisalignedIndMutPenalty,pNormalKPenalty,pResistancePenalty,目标函数
15,445,240,6,25,0.007321428571428571,0.12,0.006,0.025,0.01815103799,0.01815077316,205408.477023689,-43130.2559938828,205410.035816415,-18675.0223271812,43.1302559938828,18.6750223271812,0.20997230965090485,0.018150905574517002,0.495,0.8831874398750393,0.0125,1.175,-2.958512741005729e-271,1.8675022327181199,1.1401152390322546,1.42427677158387,-6.490081683209283
10,430,230,5.5,13,0.011111111111111112,0.115,0.0055,0.013,0.01169959778,0.01169971442,83673.0069943639,-15978.4118324405,83673.9465634465,-6642.20216049314,15.9784118324405,6.64220216049314,0.19096149040051166,0.011699656099854645,0.456,1.4399993852339081,0.012,1.18,-6.947602239249638e-45,1.7361264718437945e-15,1.1150749368458288,1.4314448265557171,-5.166519148635455
11,475,295,4.5,32,0.009,0.1475,0.0045,0.032,0.01497168135,0.01497164885,138478.48269391,-31343.4727298116,138480.626448264,-15151.492564127,31.3434727298116,15.151492564127,0.22634007473399764,0.014971665099991182,0.5389999999999999,0.0000013787978217212164,0.011,1.19,-3.242249784534597e-37,1.5151492564127,1.146141299239967,1.4278092610000097,-5.279101195450498
14,390,255,14.5,7,0.005192307692307692,0.1275,0.0145,0.007,0.01593064164,0.01593040709,183402.953320856,-28317.068594095,183435.037283974,-11254.1083821518,28.317068594094998,11.2541083821518,0.15438460261823525,0.015930524364568332,0.404,1.9599999999999749,0.021,1.089999999999898,1.080248616335332e-10,1.1254068130283856,0.8012543237109621,1.4267438618171462,-6.403404998664392
10,390,205,17,35,0.010277777777777778,0.1025,0.017,0.035,0.01055118011,0.01055096963,78793.5836998424,-14332.4397910954,78790.7796595645,-5308.35782746508,14.3324397910954,5.30835782746508,0.18190180152171578,0.01055107486947515,0.46,1.3999977325681632,0.0235,1.0649999995853936,-1.5313961136380732e-66,2.235718519399823e-21,1.0787386232712906,1.4327210279228053,-4.976457383347652
12,390,200,22.5,39,0.008636363636363636,0.1,0.0225,0.039,0.01253575057,0.01253551698,112009.457916428,-20843.1192034513,112019.33331555,-7740.81698259774,20.8431192034513,7.740816982597741,0.18607536209146475,0.012535633774455908,0.468,1.319969232703649,0.028999999999999998,0.9752103523771268,0.000575399429382957,1.194757096396193e-10,1.099008274915741,1.4305159624728268,-4.825279222018202
14,445,230,9.5,15,0.00826923076923077,0.115,0.0095,0.015,0.01670797241,0.0167078602,168193.501073615,-34766.6216784837,168215.618825155,-14976.9291886783,34.7666216784837,14.9769291886783,0.20669250443678092,0.016707916304905802,0.475,1.2496996103589766,0.016,1.14,-2.4665629589429993e-83,1.49769291886783,1.1379329593567944,1.4258800929945492,-6.45120558157815
15,405,255,13.500000000000002,3,0.005357142857142857,0.1275,0.013500000000000002,0.003,0.01746540726,0.01746549235,205915.756306361,-33661.0460201864,205883.00617918,-13865.0806925985,33.6610460201864,13.8650806925985,0.16348298826089952,0.017465449804948182,0.41100000000000003,1.889999999999753,0.02,1.0999999999999963,-1.90148273684348e-66,1.38650806925985,0.9100489847602382,1.425038389105613,-6.711595443125451
11,430,265,21.5,21,0.00825,0.1325,0.0215,0.021,0.01351559488,0.01351563468,122641.560313097,-24214.0072893066,122643.825683275,-10698.2759559627,24.2140072893066,10.6982759559627,0.1974353848434936,0.01351561477998535,0.472,1.2798868234623761,0.027999999999999997,1.018703563411657,1.1983508452338971,1.068835994209391,1.1280381642862514,1.4294270946889052,-7.123242485292478
12,405,275,4,17,0.005909090909090909,0.1375,0.004,0.017,0.01440112245,0.01440123276,149543.284414981,-24350.8013404458,149526.105636325,-10083.7339430185,24.3508013404458,10.0837339430185,0.16284382280941828,0.01440117760489438,0.43900000000000006,1.609999997622221,0.010499999999999999,1.195,1.195659816085793,0.7037484037222346,0.9026774587543958,1.4284431359945617,-7.035528812179206
13,470,250,10,18,0.009166666666666667,0.125,0.01,0.018,0.01655326554,0.01655329948,159274.45040307,-35926.9601942187,159268.911303323,-16619.8903144383,35.9269601942187,16.6198903144383,0.22557029603250597,0.0165532825099913,0.506,0.11205074670079034,0.0165,1.135,-4.56871246232116e-103,1.6619890314438301,1.1459735103945985,1.4260519083222318,-5.481065196861451
14,465,200,14,35,0.010192307692307691,0.1,0.014,0.035,,,,,,,,,,,,,,,,,,,
10,420,270,6.5,37,0.008333333333333333,0.135,0.0065,0.037,0.01220054915,0.01220034389,105511.377683736,-20266.4737060304,105513.142846695,-8640.96330059736,20.2664737060304,8.64096330059736,0.19207695537748526,0.012200446519568338,0.494,0.9336449026565556,0.013,1.17,4.874349630058769e-7,0.0000010822814731836266,1.117859348815934,1.4308883927560352,-4.652394213944961
10,435,210,1.5,39,0.0125,0.105,0.0015,0.039,0.01145025303,0.011450102,80399.9531928224,-16916.095457134,80397.9601028298,-7000.40931030417,16.916095457134002,7.000409310304169,0.2104019276336076,0.011450177514750986,0.513,0.011269742951705356,0.008,1.22,-1.742229874911068e-34,6.577586812248522e-14,1.1403667152953558,1.43172202498361,-3.803358483230737
11,440,265,10,23,0.00875,0.1325,0.01,0.023,0.01371393001,0.01371366957,121857.21362187,-24632.3352753097,121853.302454823,-10924.6837880008,24.6323352753097,10.9246837880008,0.20214421334802166,0.013713799789381744,0.486,1.129379806346624,0.0165,1.135,1.1860085916112486,1.0923630574692897,1.1339305497824883,1.4292068891229093,-7.10588889433256
11,485,230,3.5,36,0.01275,0.115,0.0035,0.036,0.01394883881,0.01394870592,108468.609064559,-26866.6363528375,108465.528222523,-12578.2519018913,26.8666363528375,12.578251901891301,0.2476939470341878,0.013948772364841744,0.5569999999999999,2.4092024546428087e-9,0.01,1.2,0.012653768686997992,1.2578251901811426,1.1486037296733493,1.4289458084835092,-5.048028499434201
13,445,290,22,34,0.006458333333333333,0.145,0.022,0.034,0.01686308913,0.01686298879,195458.629587039,-41359.4265050548,195452.825060969,-19296.9943698419,41.3594265050548,19.2969943698419,0.2116050886605817,0.01686303895992537,0.513,0.011269742951705356,0.028499999999999998,1.008206756311851,-1.2503621646852646e-222,1.92969943698419,1.1410339146889559,1.425707734488972,-5.515917585425674
12,435,255,15,2,0.008181818181818182,0.1275,0.015,0.002,0.01463752372,0.01463733975,130452.527706331,-24574.1441689479,130451.439417865,-10826.1574780139,24.5741441689479,10.8261574780139,0.18837692994881794,0.014637431734710972,0.439,1.6099999976222215,0.0215,1.0849999999994624,1.188458486009894,1.0823362323255652,1.1074499058125264,1.4281806314058767,-7.501425253175546
10,390,250,19.5,1,0.0077777777777777776,0.125,0.0195,0.001,0.01131959964,0.01131749364,88147.2978490049,-13694.0840402312,88167.8322248811,-5504.39433276117,13.6940840402312,5.504394332761169,0.155336460658425,0.01131854659101805,0.392,2.0799999999999996,0.026,1.0399983156220642,-4.5369053456030755e-76,1.6464259330226894e-20,0.8129434893750391,1.4318682815655355,-5.364810086562638
13,475,245,4.5,19,0.009583333333333334,0.1225,0.0045,0.019,0.01655850101,0.01655808457,155470.856894539,-35381.1802485626,155465.589141415,-16343.3748067145,35.3811802485626,16.3433748067145,0.2275782122340778,0.01655829278869082,0.513,0.011269742951705356,0.011,1.19,-1.5729395831157204e-93,1.6343374806714501,1.1463951811610658,1.426046341345899,-5.40804874613012
13,460,240,1,0,0.009166666666666667,0.12,0.001,0,0.01609655548,0.01609680126,137700.135728351,-27278.0605155069,137775.461236975,-12201.8905954948,27.278060515506898,12.2018905954948,0.1980433972066747,0.0160966783695309,0.46,1.3999977325681632,0.0075,1.225,0.0001439624307595966,1.2201890592154867,1.1289289295613267,1.4265592462560768,-6.4008189300318135
15,420,270,7.5,0,0.005357142857142857,0.135,0.0075,0,0.01825533045,0.01825518012,212679.072097024,-35460.7343846597,212706.736438644,-15318.3649372074,35.4607343846597,15.3183649372074,0.16672269618827434,0.018255255284845257,0.42,1.799999999995279,0.013999999999999999,1.16,-6.836409117525271e-95,1.53183649372074,0.9464840676708646,1.4241608274612831,-6.862481388848166
10,430,200,1,0,0.012777777777777779,0.1,0.001,0,0.0111890634,0.01118886015,67742.3248166805,-12219.5836603027,67742.0864109519,-4917.82031808137,12.2195836603027,4.91782031808137,0.18038361092024147,0.01118896177453849,0.43,1.6999999998749997,0.0075,1.225,-1.840854591944915e-100,4.1701025767211044e-23,1.0695538840616687,1.4320122646949573,-5.4265661486316255
15,460,200,6.5,24,0.009285714285714286,0.1,0.0065,0.024,0.01752038692,0.01752021512,175105.43554922,-39619.8738382788,175097.956893961,-17124.1374093129,39.6198738382788,17.1241374093129,0.22626779010281087,0.017520301019789422,0.508,0.05977163559837079,0.013,1.17,-1.7674095965027384e-179,1.71241374093129,1.146125876043954,1.4249774433113451,-5.5132886958849605
14,485,295,1.5,36,0.007307692307692308,0.1475,0.0015,0.036,0.01927658504,0.01927651133,223655.51448737,-52093.7863988873,223625.446082105,-25591.9038449836,52.093786398887296,25.5919038449836,0.23293540798281484,0.019276548184964767,0.5569999999999999,2.4092024546428087e-9,0.008,1.22,0,2.5591903844983603,1.1472954095485297,1.4230260575722613,-6.3495118540283535
12,405,205,11.5,7,0.009090909090909092,0.1025,0.0115,0.007,0.01296220548,0.01296188164,106377.530251406,-18532.28873464,106371.755225644,-7078.48934490217,18.532288734639998,7.07848934490217,0.1742171655233764,0.01296204355898866,0.41900000000000004,1.8099999999965974,0.018,1.12,1.0264410024262941e-19,1.4520481551043584e-13,1.0219880669456072,1.430042173823346,-5.382030240765696
13,485,200,17,0,0.011875,0.1,0.017,0,0.01578792197,0.01578781678,125385.882509587,-29339.0328369859,125375.973004056,-13598.0694324932,29.3390328369859,13.5980694324932,0.23399916865185413,0.015787869374912392,0.485,1.1423032214370727,0.0235,1.0649999995853936,1.4898523064088642e-18,1.3598069432493196,1.147440853975997,1.4269023673612085,-6.141453385608991
11,445,270,12.5,9,0.00875,0.135,0.0125,0.009,0.01390668755,0.01390699645,119508.562275772,-23473.0768208317,119508.821267409,-10649.353759202,23.4730768208317,10.649353759202,0.19641313508567312,0.013906841999142336,0.463,1.369993968573427,0.019,1.1099999999999997,1.190271936045366,1.0633263648283497,1.126436316095762,1.4289923977787309,-7.2890209833216355
11,440,270,11.5,18,0.0085,0.135,0.0115,0.018,0.01380789203,0.01380766217,123100.650149398,-24409.705603384,123104.824266613,-10911.2937183355,24.409705603384,10.9112937183355,0.19828726932080493,0.013807777099521686,0.476,1.2395841658382218,0.018,1.12,1.1940990200898334,1.0910091093843837,1.1292740048789824,1.4291024698894204,-7.203068770080842
15,440,240,10.5,14,0.0071428571428571435,0.12,0.0105,0.014,0.01801704162,0.0180166808,200996.786678546,-40370.527547791,201013.302768521,-17403.6562135271,40.370527547791006,17.4036562135271,0.200843355137617,0.018016861209096742,0.468,1.319969232703649,0.017,1.13,-1.5436164306277112e-197,1.74036562135271,1.1325137699460879,1.4244257097676702,-6.747274333770116
15,445,235,14,25,0.0075,0.1175,0.014,0.025,0.01802175308,0.01802166836,202956.951937449,-43577.0438690833,202949.774899738,-18996.0799813044,43.577043869083305,18.9960799813044,0.2147145686175057,0.018021710719950217,0.495,0.8831874398750393,0.0205,1.0949999999999804,-2.8432214625624305e-284,1.8996079981304401,1.1425338818579094,1.4244203214222775,-6.444749641285647
14,450,225,9,7,0.008653846153846153,0.1125,0.009,0.007,0.01671330958,0.01671298518,160762.483433745,-33020.1890014681,160786.299793869,-14302.8972003953,33.0201890014681,14.3028972003953,0.20538214301789978,0.01671314737921293,0.464,1.3599916439225408,0.0155,1.145,-1.6101471750166344e-57,1.43028972003953,1.1369118464822145,1.4258742806897633,-6.498067491134048
10,390,280,17,6,0.0061111111111111106,0.14,0.017,0.006,0.01182863405,0.01182855459,103801.712981343,-15425.8578832311,103795.390268308,-6466.73128642099,15.4258578832311,6.466731286420989,0.1486134213716357,0.011828594319933277,0.402,1.979999999999987,0.0235,1.0649999995853936,-1.1074958299481926e-51,2.923437147132256e-16,0.7294037340934868,1.4313015618667408,-5.2057052955456085
10,405,260,10.5,39,0.008055555555555555,0.13,0.0105,0.039,0.01175884603,0.01175907233,102013.76652915,-18877.6946745931,102023.764597569,-7734.06019637172,18.8776946745931,7.73406019637172,0.18504139501210376,0.01175895917945561,0.48300000000000004,1.16596648197717,0.017,1.13,1.0489434162240389e-16,1.1157220535901904e-10,1.0946240941869145,1.4313789342450494,-4.821969510520706
13,485,220,15.5,38,0.011041666666666667,0.11,0.0155,0.038,0.01623426413,0.01623402741,148749.757162885,-38216.8378224301,148754.148517147,-18010.4701218733,38.2168378224301,18.0104701218733,0.2569165452751798,0.016234145769568532,0.5609999999999999,5.759836306374795e-10,0.022,1.0799999999971672,-5.1728093950540764e-148,1.80104701218733,1.1488656743146037,1.4264065047004795,-5.456319191775565
10,445,295,19.5,28,0.008333333333333333,0.1475,0.0195,0.028,0.01307850665,0.01307921061,116023.112419662,-23909.5162402419,116034.24859654,-11195.1595062924,23.9095162402419,11.1951595062924,0.20606557071123108,0.013078858625263734,0.501,0.4132554956023084,0.026,1.0399983156220642,1.1996604741834163,1.1195087309866343,1.1374562525618193,1.4299123793052626,-6.339791648261505
11,465,225,12.5,34,0.012,0.1125,0.0125,0.034,0.0134582435,0.01345796111,106409.446150978,-25205.9181637563,106411.698792092,-11405.0777164368,25.2059181637563,11.4050777164368,0.2368741900332404,0.013458102304259329,0.533,0.000011189952638223666,0.019,1.1099999999999997,1.1488542871473995,1.1405068702325487,1.1477871153403392,1.4294909974397119,-5.976650460112637
14,450,290,10,3,0.006153846153846154,0.145,0.01,0.003,0.01827861706,0.01827865285,204752.034290172,-38728.9567530636,204767.48616215,-18110.4090373435,38.7289567530636,18.110409037343498,0.18914339779386144,0.01827863495499124,0.456,1.4399993852339081,0.0165,1.135,-3.7473617075654e-159,1.8110409037343498,1.1098980925773942,1.4241348500500097,-6.920073231595661
15,425,215,10,6,0.0075,0.1075,0.01,0.006,0.01696845207,0.01696831909,175177.789947387,-32768.5668810549,175185.604329665,-13275.5268866233,32.7685668810549,13.2755268866233,0.1870547404463913,0.01696838557986973,0.437,1.6299999987640423,0.0165,1.135,-3.4520198054692713e-54,1.3275526886623221,1.1028117504483166,1.4255906826890337,-6.620955120563715
12,440,255,10.5,1,0.008409090909090908,0.1275,0.0105,0.001,0.01474494052,0.01474515752,128862.723836364,-24400.2751128438,128867.770422729,-10782.9289746144,24.4002751128438,10.7829289746144,0.1893472108348358,0.014745049019600807,0.442,1.579999993656965,0.017,1.13,1.1943651861652307,1.0778640067549428,1.1105212768681694,1.428061056644888,-7.520811520090195
13,485,295,21.5,12,0.007916666666666667,0.1475,0.0215,0.012,0.01790755306,0.01790766457,188386.660558227,-43124.5317415433,188411.336369053,-21624.0426360051,43.1245317415433,21.6240426360051,0.2289000057627175,0.017907608814913205,0.509,0.04315754459158566,0.027999999999999997,1.018703563411657,-4.3240801000585606e-271,2.16240426360051,1.1466457968204011,1.424547101316763,-5.795458269740918
11,435,260,10.5,22,0.00875,0.13,0.0105,0.022,0.01352079546,0.01352054755,119168.282925078,-23688.2021893889,119180.581460913,-10348.2542409556,23.6882021893889,10.348254240955601,0.19876916369579686,0.013520671504431802,0.479,1.2088976280547754,0.017,1.13,1.1965600675962194,1.0039741172501386,1.1299362049526886,1.429421476106187,-7.098789493960009
14,430,225,6.5,15,0.007884615384615386,0.1125,0.0065,0.015,0.01621156272,0.01621134448,163365.503344432,-31684.2088693824,163344.092786194,-13050.591346293,31.684208869382402,13.050591346293,0.19395946316037382,0.016211453599632754,0.45999999999999996,1.3999977325681636,0.013,1.17,-5.649071593613606e-41,1.3050591346292266,1.1219795210358063,1.4264317182226303,-6.423468106455827
11,470,270,4.5,4,0.01,0.135,0.0045,0.004,0.01440281031,0.01440253854,115287.578746491,-23929.5909246739,115297.697165359,-11241.2951659994,23.9295909246739,11.2412951659994,0.20755523832199158,0.014402674424358983,0.478,1.2192033822881858,0.011,1.19,1.199772926308649,1.1241249463686895,1.1385555943533037,1.4284414728618233,-7.30009832218065
15,460,200,3,21,0.009285714285714286,0.1,0.003,0.021,0.01752055093,0.01752010055,172672.589830918,-38266.4087367198,172698.051876858,-16454.6841305904,38.266408736719804,16.4546841305904,0.22159618809227283,0.01752032573855281,0.502,0.332458758609499,0.0095,1.205,-4.495633388478774e-149,1.64546841305904,1.1449703980795785,1.4249774158460524,-5.75287498559417
12,400,270,9,9,0.005909090909090909,0.135,0.009,0.009,0.0141907852,0.01419056371,143502.31759317,-22613.6869188903,143498.840986811,-9317.74466489773,22.6136869188903,9.31774466489773,0.15758603228249687,0.01419067445456787,0.41800000000000004,1.8199999999975487,0.0155,1.145,1.1318235469052234,0.0010135399471342048,0.8403351630492519,1.4286770283838135,-6.366849278282972
14,440,225,8,5,0.00826923076923077,0.1125,0.008,0.005,0.01646221985,0.01646225446,158561.037113088,-31017.4276632234,158560.094780165,-13128.5006813297,31.0174276632234,13.128500681329701,0.19561880016120275,0.016462237154990903,0.45,1.4999999133337771,0.014499999999999999,1.155,-8.33726545401421e-34,1.3128500681329358,1.12509382811899,1.4261530698277878,-6.519096879413491
15,480,215,10,37,0.009464285714285713,0.1075,0.01,0.037,0.01844473954,0.01844445793,192925.843247968,-48377.3573637715,192930.970888708,-22300.206213489,48.3773573637715,22.300206213489002,0.25075289898033104,0.018444598734462553,0.5539999999999999,7.005790575869919e-9,0.0165,1.135,0,2.2300206213489,1.1487265989524031,1.4239504458505972,-5.9376976731576905
11,405,270,7,15,0.00675,0.135,0.007,0.015,0.01311363131,0.01311374203,122408.612079906,-20193.6391768976,122379.491666519,-8347.70943926169,20.193639176897598,8.347709439261688,0.16498873115750096,0.013113686669883148,0.43500000000000005,1.6499999993576517,0.0135,1.165,1.828661957225013e-7,5.568786459878846e-8,0.9271901027478151,1.4298736814779076,-5.172064022137435
12,435,295,3.5,38,0.006363636363636363,0.1475,0.0035,0.038,0.01546001459,0.01545986808,168691.922169947,-33045.9797784431,168698.070634385,-14884.6763958976,33.0459797784431,14.884676395897602,0.19589187876769817,0.015459941334826444,0.511,0.02218273971593143,0.01,1.2,-7.241961589066428e-58,1.4884676395897602,1.1255654994174427,1.4272667318501928,-5.263482610573327
15,480,285,2,7,0.0069642857142857145,0.1425,0.002,0.007,0.02025314968,0.020253214,230375.417849043,-48654.7952447577,230396.022041973,-23463.0307707929,48.6547952447577,23.463030770792898,0.2111884161262708,0.020253181839974464,0.494,0.9336449026565556,0.0085,1.2149999999999999,0,2.34630307707929,1.1408088420007139,1.421940909066695,-7.057697730803255
12,440,255,15.999999999999998,1,0.008409090909090908,0.1275,0.015999999999999997,0.001,0.01474538832,0.01474527576,130011.561884751,-25002.3160493345,130004.305067531,-11147.0601425425,25.0023160493345,11.147060142542498,0.1923137718642402,0.014745332039892596,0.442,1.579999993656965,0.022499999999999996,1.0749999999850703,1.1648142084374742,1.1146943854004514,1.1184158720538802,1.4280607421778972,-7.480985201711738
12,440,255,1.5,2,0.008409090909090908,0.1275,0.0015,0.002,0.01474509107,0.01474495641,125878.628924218,-22979.6546705486,125858.192435413,-10029.07428546,22.9796546705486,10.02907428546,0.18256887984967218,0.014745023739846276,0.444,1.5599999878018418,0.008,1.22,1.1635285705955984,0.5738415529133303,1.0824563537545513,1.4280610847335042,-7.027887549798826
10,480,250,5.5,14,0.012777777777777779,0.125,0.0055,0.014,,,,,,,,,,,,,,,,,,,
13,425,290,19,34,0.005625,0.145,0.019,0.034,0.01639620115,0.01639625146,196801.18192925,-38040.6374934534,196803.865338099,-17051.7525640801,38.0406374934534,17.0517525640801,0.19329344355942182,0.016396226304980704,0.493,0.9754123453884477,0.0255,1.0449996803321728,-2.848995890332491e-144,1.70517525640801,1.1205987377660769,1.4262264152166881,-6.272412435111396
15,485,240,20.5,39,0.00875,0.12,0.0205,0.039,0.01922447535,0.0192247441,215273.060773506,-55375.5371374991,215255.741604338,-26565.3745618816,55.3755371374991,26.565374561881598,0.2572442859871946,0.019224609724530377,0.563,2.805547356200136e-10,0.027,1.0299532401952365,0,2.65653745618816,1.1488694914054425,1.423083766972744,-6.258443955042138
12,450,220,1.5,31,0.010454545454545454,0.11,0.0015,0.031,0.01424153284,0.01424158978,120134.50075221,-25970.0994497018,120134.621997058,-11198.7869915537,25.9700994497018,11.1987869915537,0.21617508860517304,0.014241561309971541,0.512,0.015827864766640515,0.008,1.22,1.025914484306735,1.1198717344535272,1.143141746387009,1.428620487433365,-5.953376317347277
14,455,235,20,34,0.008461538461538461,0.1175,0.02,0.034,0.01707941701,0.01707926727,180503.372536877,-41658.164545589,180499.383427975,-18746.6168142449,41.658164545589,18.7466168142449,0.23079139347173433,0.017079342139835897,0.523,0.00036032667873735783,0.0265,1.034991125014131,-1.6836552517935082e-230,1.8746616814244899,1.1469706776694777,1.4254673976224046,-5.48245120840924
11,455,265,17,9,0.0095,0.1325,0.017,0.009,0.01401133603,0.01401126411,117831.140224688,-24490.0869116862,117831.165655448,-11323.6077523088,24.490086911686202,11.323607752308801,0.20784050992136724,0.014011300069953854,0.47300000000000003,1.269843288888497,0.0235,1.0649999995853936,1.1915781499623788,1.132358753940954,1.138753388988606,1.428876333255607,-7.226409914621437
11,445,270,19.5,8,0.00875,0.135,0.0195,0.008,0.01390710299,0.01390689381,120211.60035077,-23933.2026517628,120201.507462403,-10973.8712520013,23.9332026517628,10.973871252001299,0.19910064713652736,0.013906998399606706,0.461,1.3899968581492255,0.026,1.0399983156220642,1.199790179438149,1.0973224310296432,1.130377063424943,1.428992224000437,-7.286477071664462
10,470,295,22,19,0.00972222222222222,0.1475,0.022,0.019,0.0135302551,0.01353024145,113271.394279966,-25134.3906237491,113267.714201008,-12318.8995717355,25.1343906237491,12.3188995717355,0.22189891004339693,0.013530248274998278,0.508,0.05977163559837079,0.028499999999999998,1.008206756311851,1.154828395600326,1.231889957068905,1.1450556396141938,1.429410835250002,-6.029163219443648
15,460,210,22.5,36,0.008928571428571428,0.105,0.0225,0.036,0.01777886812,0.0177785889,188520.055969559,-45168.6409156288,188513.947007665,-20195.7090480212,45.1686409156288,20.1957090480212,0.23959982688503748,0.017778728509451846,0.532,0.000015849819332155084,0.028999999999999998,0.9752103523771268,0,2.01957090480212,1.148058866730627,1.4246903016561645,-5.5675462753853715
13,475,240,7,5,0.009791666666666666,0.12,0.007,0.005,0.01644686488,0.01644673508,146173.866917997,-32117.0917709773,146172.763291094,-14818.952289526,32.1170917709773,14.818952289525999,0.21971925414864873,0.01644679997987195,0.485,1.1423032214370727,0.0135,1.165,-5.030712970474491e-46,1.4818952289526,1.144405157303897,1.4261702222445867,-6.359773829938156
15,475,270,15.999999999999998,6,0.007321428571428571,0.135,0.015999999999999997,0.006,0.01973118791,0.01973161828,222935.040667228,-49033.7673751097,222958.491658563,-23540.3527562581,49.033767375109704,23.540352756258102,0.219934867353484,0.01973140309382663,0.487,1.1153622878903138,0.022499999999999996,1.0749999999850703,0,2.3540352756258103,1.1444734441241908,1.4225206632290814,-7.111391670854466
15,425,260,10,10,0.005892857142857143,0.13,0.01,0.01,0.01813132077,0.01813136484,215606.724998918,-39118.1635200427,215603.029933496,-16736.3755204549,39.1181635200427,16.736375520454903,0.18143450176636247,0.01813134280498661,0.445,1.549999983085226,0.0165,1.135,-6.946110783375884e-168,1.6736375520454903,1.0760195066301375,1.4242985079944592,-6.858955549755313
15,480,235,13,32,0.00875,0.1175,0.013,0.032,0.01896144709,0.0189611125,207513.548973115,-51194.532714335,207506.712796106,-23981.3579246733,51.194532714335,23.981357924673297,0.24670859443362664,0.01896127979426198,0.544,2.3907570237234866e-7,0.0195,1.1049999999999993,0,2.39813579246733,1.1485554338819683,1.4233763557841534,-6.075067821209154
12,430,255,6,10,0.007954545454545454,0.1275,0.006,0.01,0.01452933315,0.01452928638,133397.926034175,-24649.1006396704,133405.714620124,-10536.2730611348,24.6491006396704,10.5362730611348,0.1847733455939708,0.014529309764981181,0.45,1.4999999133337771,0.0125,1.175,1.1852586024823082,1.048710858090158,1.0934225128564752,1.4283007669277987,-7.430692653690517
15,485,205,22.5,0,0.01,0.1025,0.0225,0,0.01832070043,0.01832065817,171956.010460098,-40676.81851881,171977.619426491,-19027.735041095,40.67681851881,19.027735041095,0.23653876832287837,0.018320679299987815,0.485,1.1423032214370727,0.028999999999999998,0.9752103523771268,-3.75902613799085e-205,1.9027735041095,1.1477500312632907,1.4240881341111247,-6.592125243298115
11,395,235,1,37,0.008,0.1175,0.001,0.037,0.01225754809,0.01225727613,107312.426499167,-18634.8533490658,107312.305560096,-7130.55346958142,18.6348533490658,7.130553469581421,0.17365056832241713,0.01225741210924574,0.46900000000000003,1.3099573864690017,0.0075,1.225,8.74695689210748e-19,2.4619277188605836e-13,1.016857735229587,1.4308250976563937,-4.982640219355229
12,400,270,6,0,0.005909090909090909,0.135,0.006,0,0.01419055067,0.01419062077,134768.066500889,-20235.6530094055,134764.792110377,-8411.33714718104,20.235653009405503,8.41133714718104,0.1501535146041961,0.014190585719956714,0.4,1.9999999999999931,0.0125,1.175,3.226892649767746e-7,1.0602050788084512e-7,0.7487196206477931,1.4286771269778258,-5.352397176335385
15,435,275,12.5,31,0.005714285714285714,0.1375,0.0125,0.031,0.01878722604,0.01878713039,242703.439110936,-48876.6994532623,242707.975933085,-21741.0143116376,48.8766994532623,21.7410143116376,0.2013825713223681,0.018787178214939127,0.497,0.7529903359889053,0.019,1.1099999999999997,0,2.17410143116376,1.1331182088287188,1.423569801983401,-6.5937797779647855
15,470,265,10,9,0.007321428571428571,0.1325,0.01,0.009,0.01946797796,0.01946818147,219446.757107779,-47392.9168534042,219424.266218673,-22226.1012370463,47.392916853404195,22.2261012370463,0.21597651426799497,0.019468079714734077,0.488,1.0998554448424576,0.0165,1.135,0,2.22261012370463,1.1430623562306381,1.4228132447614066,-7.023341169539132
12,455,260,15,5,0.008863636363636363,0.13,0.015,0.005,0.01517175637,0.01517157403,135232.225480233,-27743.9854881148,135222.945431392,-12764.9057937136,27.7439854881148,12.7649057937136,0.20516513262386754,0.015171665199726068,0.465,1.349988423931475,0.0215,1.0849999999994624,4.239340741773885e-7,1.2764905793701065,1.1367333378021538,1.4275870386669711,-6.275799803704242
11,460,265,8.5,28,0.00975,0.1325,0.0085,0.028,0.01411055247,0.01411025261,122935.62139896,-27169.7294940213,122920.578897155,-12506.950350321,27.1697294940213,12.506950350321,0.22102130848969742,0.01411040253920346,0.516,0.004035992425213973,0.015,1.15,0.0004980578553568707,1.2506950350158967,1.14480411901963,1.428766219400885,-4.978799423716982
11,485,230,16.5,37,0.01275,0.115,0.0165,0.037,0.01394886309,0.01394865741,110311.284355702,-28163.7277507478,110318.402216402,-13392.4715785526,28.1637277507478,13.3924715785526,0.2553031570953181,0.013948760249620896,0.5589999999999999,1.1793943548568594e-9,0.023,1.0699999999213234,1.1172204313470078e-9,1.3392471578552576,1.1488419227524616,1.4289458219448656,-4.987034904770523
15,455,280,20,34,0.00625,0.14,0.02,0.034,0.01945319949,0.01945300535,249408.662208346,-55313.6107021508,249432.281521683,-25929.0616009396,55.3136107021508,25.9290616009396,0.221768527461087,0.019453102419757812,0.523,0.00036032667873735783,0.0265,1.034991125014131,0,2.59290616009396,1.1450191189864727,1.422829886200269,-6.1961066169735695
